Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0013,2019-06-11,VTPPD,DEL,AMD,16751.0,19406.0,71500.0,66080.0,9900.0,78635.0,75980.0,3967.0,75500.0,72013.0,0,12,169,119,46,16,1,13355.0,3396.0,3099.0,297.0,0.0,0.0,49329.0,2.0,5.0,0,0,0,D
AI0013,2019-06-12,VTEXD,DEL,AMD,14875.0,16839.0,62500.0,57286.0,9850.0,69100.0,67136.0,3165.0,66000.0,63971.0,0,0,157,115,34,8,2,11813.0,3062.0,2610.0,452.0,0.0,0.0,42411.0,2.0,4.0,0,0,1,D
AI0013,2019-06-14,VTEXA,DEL,AMD,16397.0,17831.0,62500.0,58711.0,8650.0,68795.0,67361.0,3157.0,66000.0,64204.0,0,0,177,124,46,7,2,13390.0,3007.0,2706.0,301.0,0.0,0.0,42314.0,2.0,4.0,0,0,1,D
AI0013,2019-06-15,VTSCI,DEL,AMD,11744.0,12109.0,57000.0,53696.0,9350.0,63411.0,63046.0,3118.0,61000.0,59928.0,0,8,114,86,29,7,2,9155.0,2589.0,2156.0,433.0,0.0,0.0,41952.0,2.0,4.0,0,0,1,D
AI0013,2019-06-16,VTEXB,DEL,AMD,16222.0,18328.0,62500.0,58539.0,8050.0,68695.0,66589.0,3166.0,66000.0,63423.0,0,0,169,122,42,5,3,12858.0,3364.0,2780.0,484.0,0.0,0.0,42317.0,2.0,4.0,0,0,0,D
AI0013,2019-06-17,VTEXE,DEL,AMD,16919.0,17147.0,62500.0,59387.0,9250.0,68865.0,68637.0,3193.0,66000.0,65444.0,0,3,168,134,36,1,1,13140.0,3779.0,3719.0,60.0,0.0,0.0,42468.0,2.0,4.0,0,0,1,D
AI0013,2019-06-18,VTPPT,DEL,AMD,10196.0,18295.0,71500.0,59368.0,11300.0,78767.0,70668.0,3915.0,75500.0,66753.0,0,5,107,84,23,5,1,8449.0,1747.0,1331.0,416.0,0.0,0.0,49172.0,2.0,5.0,0,0,0,D
AI0013,2019-06-19,VTEXB,DEL,AMD,12391.0,16873.0,62500.0,54708.0,9150.0,68340.0,63858.0,3151.0,66000.0,60707.0,0,0,122,99,20,3,0,9283.0,3108.0,2036.0,522.0,528.0,0.0,42317.0,2.0,4.0,0,0,1,D
AI0013,2019-06-20,VTPPB,DEL,AMD,15994.0,16664.0,71500.0,65296.0,9800.0,75766.0,75096.0,3701.0,75500.0,71395.0,0,3,165,128,35,5,1,12370.0,3624.0,2720.0,904.0,0.0,0.0,49302.0,2.0,5.0,0,1,1,D
AI0013,2019-06-21,VTEXB,DEL,AMD,14791.0,18788.0,62500.0,57108.0,7650.0,68755.0,64758.0,3216.0,66000.0,61542.0,0,0,150,123,23,4,0,11402.0,3389.0,2615.0,745.0,29.0,0.0,42317.0,2.0,4.0,0,0,2,D
AI0013,2019-06-22,VTSCP,DEL,AMD,9386.0,11178.0,57000.0,51195.0,7550.0,60537.0,58745.0,2969.0,61000.0,55776.0,0,2,94,68,20,8,0,7096.0,2290.0,1769.0,521.0,0.0,0.0,41809.0,2.0,4.0,0,0,0,D
