Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0114,2019-04-15,,BHX,DEL,,,,,,,,,,,0,4,156,87,50,23,4,,,,,,,,,,0,0,0,I
AI0114,2019-04-15,VTNAC,BHX,DEL,27212.0,41180.0,161025.0,147057.0,51500.0,216215.0,198557.0,43900.0,172365.0,154657.0,0,0,0,0,0,0,0,16552.0,5965.0,7326.0,1960.0,0.0,0.0,119845.0,3.0,8.0,0,0,0,I
AI0114,2019-04-17,,BHX,DEL,,,,,,,,,,,0,14,109,77,37,9,3,,,,,,,,,,0,0,0,I
AI0114,2019-04-17,VTANN,BHX,DEL,26454.0,40179.0,161025.0,147300.0,52500.0,216961.0,199800.0,44600.0,172365.0,155200.0,0,0,0,0,0,0,0,15461.0,7179.0,6614.0,2881.0,0.0,0.0,120846.0,4.0,8.0,0,0,0,I
AI0114,2019-04-22,,BHX,DEL,,,,,,,,,,,0,1,68,40,27,2,2,,,,,,,,,,0,0,0,I
AI0114,2019-04-22,VTANR,BHX,DEL,23221.0,41346.0,161025.0,142900.0,50000.0,216328.0,192900.0,43800.0,172365.0,149100.0,0,0,0,0,0,0,0,12841.0,6696.0,6289.0,3488.0,0.0,0.0,119679.0,2.0,8.0,0,0,0,I
AI0122,2019-04-12,,FCO,DEL,,,,,,,,,,,0,11,217,177,43,8,2,,,,,,,,,,0,0,0,I
AI0122,2019-04-12,VTANO,FCO,DEL,34297.0,40315.0,161025.0,155007.0,48500.0,213180.0,203507.0,40900.0,172365.0,162607.0,0,0,0,0,0,0,0,17280.0,17017.0,5046.0,11347.0,0.0,0.0,120710.0,2.0,8.0,0,0,0,I
AI0126,2019-04-15,,ORD,DEL,,,,,,,,,,,0,18,142,104,48,8,5,,,,,,,,,,0,0,5,I
AI0126,2019-04-15,VTALR,ORD,DEL,26208.0,39077.0,237682.0,201665.0,137000.0,351534.0,338665.0,124200.0,251290.0,214465.0,0,0,1,0,1,0,0,12151.0,14057.0,5039.0,8426.0,0.0,0.0,175457.0,4.0,15.0,0,0,0,I
