Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Flight Departure Date
AI0610,VTSCL,BLR,BOM,D,10/7/2019
AI0610,VTSCP,BLR,BOM,D,3/7/20195/7/20198/7/2019
AI0610,VTSCS,BLR,BOM,D,12/7/201914/07/201915/07/201922/07/2019
AI0610,VTSCV,BLR,BOM,D,1/7/201931/07/2019
AI0611,VTCIQ,BOM,JAI,D,25/07/201930/07/2019
AI0611,VTEXG,BOM,JAI,D,23/07/2019
AI0611,VTEXK,BOM,JAI,D,31/07/2019
AI0611,VTEXL,BOM,JAI,D,19/07/2019
AI0611,VTEXM,BOM,JAI,D,22/07/2019
AI0611,VTEXS,BOM,JAI,D,2/7/2019
AI0611,VTPPA,BOM,JAI,D,21/07/2019
AI0611,VTPPB,BOM,JAI,D,6/7/201911/7/201913/07/2019
AI0611,VTPPD,BOM,JAI,D,4/7/20197/7/201914/07/201916/07/201927/07/201928/07/2019
AI0611,VTPPF,BOM,JAI,D,1/7/20193/7/20195/7/20198/7/2019
AI0611,VTPPG,BOM,JAI,D,29/07/2019
AI0611,VTPPI,BOM,JAI,D,20/07/2019
AI0611,VTPPJ,BOM,JAI,D,9/7/201910/7/2019
AI0611,VTPPO,BOM,JAI,D,15/07/201918/07/2019
AI0611,VTPPQ,BOM,JAI,D,24/07/2019
AI0611,VTPPV,BOM,JAI,D,12/7/201917/07/201926/07/2019
AI0612,VTCIQ,JAI,BOM,D,25/07/201930/07/2019
AI0612,VTEXG,JAI,BOM,D,23/07/2019
AI0612,VTEXK,JAI,BOM,D,31/07/2019
AI0612,VTEXL,JAI,BOM,D,19/07/2019
AI0612,VTEXM,JAI,BOM,D,22/07/2019
AI0612,VTEXS,JAI,BOM,D,2/7/2019
AI0612,VTPPA,JAI,BOM,D,21/07/2019
AI0612,VTPPB,JAI,BOM,D,6/7/201911/7/201913/07/2019
AI0612,VTPPD,JAI,BOM,D,4/7/20197/7/201914/07/201916/07/201927/07/201928/07/2019
AI0612,VTPPF,JAI,BOM,D,1/7/20193/7/20195/7/20198/7/2019
AI0612,VTPPG,JAI,BOM,D,29/07/2019
AI0612,VTPPI,JAI,BOM,D,20/07/2019
AI0612,VTPPJ,JAI,BOM,D,9/7/201910/7/2019
AI0612,VTPPO,JAI,BOM,D,15/07/201918/07/2019
AI0612,VTPPQ,JAI,BOM,D,24/07/2019
AI0612,VTPPV,JAI,BOM,D,12/7/201917/07/201926/07/2019
AI0614,VTCIE,AMD,BOM,D,1/7/2019
AI0614,VTCIG,AMD,BOM,D,10/7/2019
AI0614,VTCIN,AMD,BOM,D,12/7/2019
AI0614,VTEXF,AMD,BOM,D,14/07/2019
AI0614,VTEXH,AMD,BOM,D,2/7/20195/7/2019
AI0614,VTEXK,AMD,BOM,D,7/7/2019
AI0614,VTEXP,AMD,BOM,D,27/07/2019
AI0614,VTEXS,AMD,BOM,D,29/07/2019
AI0614,VTEXT,AMD,BOM,D,6/7/2019
AI0614,VTPPA,AMD,BOM,D,16/07/201919/07/201920/07/201922/07/2019
AI0614,VTPPB,AMD,BOM,D,11/7/2019
AI0614,VTPPD,AMD,BOM,D,17/07/2019
AI0614,VTPPF,AMD,BOM,D,4/7/20199/7/2019
AI0614,VTPPI,AMD,BOM,D,18/07/201921/07/2019
AI0614,VTPPJ,AMD,BOM,D,3/7/201913/07/2019
AI0614,VTPPL,AMD,BOM,D,30/07/2019
AI0614,VTPPM,AMD,BOM,D,23/07/201924/07/201926/07/201928/07/201931/07/2019
AI0614,VTPPO,AMD,BOM,D,15/07/2019
AI0614,VTPPQ,AMD,BOM,D,25/07/2019
AI0614,VTPPV,AMD,BOM,D,8/7/2019
AI0615,VTCIM,BOM,HYD,D,31/07/2019
AI0615,VTEXL,BOM,HYD,D,19/07/2019
AI0615,VTPPB,BOM,HYD,D,5/7/20197/7/2019
AI0615,VTPPD,BOM,HYD,D,28/07/2019
AI0615,VTPPF,BOM,HYD,D,10/7/2019
AI0615,VTPPV,BOM,HYD,D,12/7/201926/07/2019
AI0615,VTSCJ,BOM,HYD,D,21/07/2019
AI0615,VTSCO,BOM,HYD,D,1/7/2019
AI0615,VTSCS,BOM,HYD,D,3/7/201914/07/201917/07/2019
AI0616,VTCIM,HYD,BOM,D,31/07/2019
AI0616,VTEXL,HYD,BOM,D,19/07/2019
AI0616,VTPPB,HYD,BOM,D,5/7/20197/7/2019
AI0616,VTPPD,HYD,BOM,D,28/07/2019
AI0616,VTPPF,HYD,BOM,D,10/7/2019
AI0616,VTPPQ,HYD,BOM,D,24/07/2019
AI0616,VTPPV,HYD,BOM,D,12/7/201926/07/2019
AI0616,VTSCJ,HYD,BOM,D,21/07/2019
AI0616,VTSCO,HYD,BOM,D,1/7/2019
AI0616,VTSCS,HYD,BOM,D,3/7/201914/07/201917/07/2019
AI0617,VTCIE,BOM,HYD,D,27/07/2019
AI0617,VTEXK,BOM,HYD,D,7/7/201922/07/2019
AI0617,VTPPB,BOM,HYD,D,8/7/2019
AI0617,VTPPD,BOM,HYD,D,30/07/201931/07/2019
AI0617,VTPPI,BOM,HYD,D,21/07/2019
AI0617,VTSCF,BOM,HYD,D,12/7/201914/07/2019
AI0617,VTSCI,BOM,HYD,D,17/07/2019
AI0617,VTSCK,BOM,HYD,D,2/7/20193/7/20196/7/201915/07/201929/07/2019
AI0617,VTSCL,BOM,HYD,D,11/7/201920/07/201925/07/201926/07/201928/07/2019
AI0617,VTSCM,BOM,HYD,D,23/07/2019
AI0617,VTSCO,BOM,HYD,D,5/7/201918/07/201924/07/2019
AI0617,VTSCP,BOM,HYD,D,4/7/20199/7/2019
AI0617,VTSCS,BOM,HYD,D,1/7/201910/7/201913/07/201916/07/2019
AI0617,VTSCV,BOM,HYD,D,19/07/2019
AI0618,VTCIE,HYD,BOM,D,27/07/2019
AI0618,VTEXK,HYD,BOM,D,7/7/201922/07/2019
AI0618,VTPPB,HYD,BOM,D,8/7/2019
AI0618,VTPPD,HYD,BOM,D,30/07/201931/07/2019
AI0618,VTPPI,HYD,BOM,D,21/07/2019
AI0618,VTSCF,HYD,BOM,D,12/7/201914/07/2019
AI0618,VTSCI,HYD,BOM,D,17/07/2019
AI0618,VTSCK,HYD,BOM,D,2/7/20193/7/20196/7/201915/07/201929/07/2019
AI0618,VTSCL,HYD,BOM,D,11/7/201920/07/201925/07/201926/07/201928/07/2019
AI0618,VTSCM,HYD,BOM,D,23/07/2019
AI0618,VTSCO,HYD,BOM,D,5/7/201918/07/201924/07/2019
AI0618,VTSCP,HYD,BOM,D,4/7/20199/7/2019
AI0618,VTSCS,HYD,BOM,D,1/7/201910/7/201913/07/201916/07/2019
AI0618,VTSCV,HYD,BOM,D,19/07/2019
AI0619,VTCIE,BOM,HYD,D,27/07/2019
AI0619,VTEXK,BOM,HYD,D,28/07/2019
AI0619,VTPPD,BOM,HYD,D,30/07/2019
AI0619,VTPPI,BOM,HYD,D,21/07/2019
AI0619,VTSCF,BOM,HYD,D,12/7/201914/07/201931/07/2019
AI0619,VTSCI,BOM,HYD,D,17/07/2019
AI0619,VTSCK,BOM,HYD,D,3/7/20196/7/201915/07/201929/07/2019
AI0619,VTSCL,BOM,HYD,D,7/7/20198/7/201911/7/201920/07/201926/07/2019
AI0619,VTSCM,BOM,HYD,D,23/07/2019
AI0619,VTSCO,BOM,HYD,D,5/7/201918/07/201924/07/201925/07/2019
AI0619,VTSCP,BOM,HYD,D,9/7/2019
AI0619,VTSCS,BOM,HYD,D,1/7/201910/7/201913/07/201916/07/201922/07/2019
AI0619,VTSCV,BOM,HYD,D,19/07/2019
AI0620,VTSCF,HYD,BOM,D,12/7/201914/07/2019
AI0620,VTSCI,HYD,BOM,D,17/07/2019
AI0620,VTSCJ,HYD,BOM,D,30/07/2019
AI0620,VTSCK,HYD,BOM,D,3/7/20196/7/201915/07/201921/07/201929/07/201931/07/2019
AI0620,VTSCL,HYD,BOM,D,7/7/201911/7/201920/07/201925/07/201926/07/201928/07/2019
AI0620,VTSCM,HYD,BOM,D,23/07/2019
AI0620,VTSCO,HYD,BOM,D,18/07/201924/07/2019
AI0620,VTSCP,HYD,BOM,D,4/7/20198/7/20199/7/2019
AI0620,VTSCS,HYD,BOM,D,1/7/201910/7/201913/07/201916/07/2019
AI0620,VTSCV,HYD,BOM,D,2/7/201919/07/201922/07/201927/07/2019
AI0621,VTCIE,BOM,IXC,D,10/7/201911/7/2019
AI0621,VTCIF,BOM,IXC,D,4/7/201915/07/201916/07/201918/07/2019
AI0621,VTCIG,BOM,IXC,D,24/07/201925/07/2019
AI0621,VTCIH,BOM,IXC,D,3/7/2019
AI0621,VTCIN,BOM,IXC,D,22/07/2019
AI0621,VTCIO,BOM,IXC,D,17/07/2019
AI0621,VTCIQ,BOM,IXC,D,31/07/2019
AI0621,VTEXG,BOM,IXC,D,9/7/2019
AI0621,VTEXH,BOM,IXC,D,1/7/20198/7/2019
AI0621,VTEXJ,BOM,IXC,D,29/07/2019
AI0621,VTEXK,BOM,IXC,D,23/07/2019
AI0621,VTEXM,BOM,IXC,D,12/7/201926/07/2019
AI0621,VTEXR,BOM,IXC,D,5/7/2019
AI0621,VTEXS,BOM,IXC,D,30/07/2019
AI0621,VTPPO,BOM,IXC,D,19/07/2019
AI0622,VTCIE,IXC,BOM,D,10/7/201911/7/2019
AI0622,VTCIF,IXC,BOM,D,4/7/201915/07/201916/07/201918/07/2019
AI0622,VTCIG,IXC,BOM,D,25/07/2019
AI0622,VTCIH,IXC,BOM,D,3/7/2019
AI0622,VTCIN,IXC,BOM,D,22/07/2019
AI0622,VTCIO,IXC,BOM,D,17/07/2019
AI0622,VTCIQ,IXC,BOM,D,31/07/2019
AI0622,VTEXG,IXC,BOM,D,9/7/2019
AI0622,VTEXH,IXC,BOM,D,1/7/20198/7/2019
AI0622,VTEXJ,IXC,BOM,D,29/07/2019
AI0622,VTEXK,IXC,BOM,D,23/07/2019
AI0622,VTEXM,IXC,BOM,D,12/7/201926/07/2019
AI0622,VTEXR,IXC,BOM,D,5/7/2019
AI0622,VTEXS,IXC,BOM,D,30/07/2019
AI0622,VTPPO,IXC,BOM,D,19/07/2019
AI0622,VTSCI,IXC,BOM,D,24/07/2019
AI0624,VTALL,DEL,BOM,D,28/07/2019
AI0624,VTANC,DEL,BOM,D,3/7/2019
AI0624,VTANI,DEL,BOM,D,9/7/201917/07/201923/07/201925/07/2019
AI0624,VTANK,DEL,BOM,D,21/07/2019
AI0624,VTANO,DEL,BOM,D,12/7/2019
AI0624,VTANT,DEL,BOM,D,11/7/2019
AI0624,VTANU,DEL,BOM,D,14/07/201919/07/2019
AI0624,VTANV,DEL,BOM,D,8/7/2019
AI0624,VTANW,DEL,BOM,D,1/7/20197/7/2019
AI0624,VTANX,DEL,BOM,D,22/07/2019
AI0624,VTANY,DEL,BOM,D,10/7/201926/07/2019
AI0624,VTANZ,DEL,BOM,D,5/7/2019
AI0624,VTCIO,DEL,BOM,D,13/07/2019
AI0624,VTEXH,DEL,BOM,D,31/07/2019
AI0624,VTNAC,DEL,BOM,D,16/07/201924/07/2019
AI0624,VTPPI,DEL,BOM,D,15/07/2019
AI0625,VTCIF,BOM,LKO,D,8/7/2019
AI0625,VTCIM,BOM,LKO,D,27/07/2019
AI0625,VTSCF,BOM,LKO,D,12/7/201914/07/2019
AI0625,VTSCI,BOM,LKO,D,17/07/2019
AI0625,VTSCJ,BOM,LKO,D,30/07/2019
AI0625,VTSCK,BOM,LKO,D,3/7/20196/7/201915/07/201921/07/201929/07/201931/07/2019
AI0625,VTSCL,BOM,LKO,D,7/7/201911/7/201920/07/201925/07/201928/07/2019
AI0625,VTSCM,BOM,LKO,D,23/07/2019
AI0625,VTSCO,BOM,LKO,D,5/7/201918/07/201924/07/201926/07/2019
AI0625,VTSCP,BOM,LKO,D,4/7/20199/7/2019
AI0625,VTSCS,BOM,LKO,D,1/7/201910/7/201913/07/201916/07/2019
AI0625,VTSCV,BOM,LKO,D,2/7/201919/07/201922/07/2019
AI0626,VTCIF,LKO,BOM,D,8/7/2019
AI0626,VTCIM,LKO,BOM,D,27/07/2019
AI0626,VTSCF,LKO,BOM,D,12/7/201914/07/2019
AI0626,VTSCI,LKO,BOM,D,17/07/2019
AI0626,VTSCJ,LKO,BOM,D,30/07/2019
AI0626,VTSCK,LKO,BOM,D,3/7/20196/7/201915/07/201921/07/201929/07/201931/07/2019
AI0626,VTSCL,LKO,BOM,D,7/7/201911/7/201920/07/201925/07/201928/07/2019
AI0626,VTSCM,LKO,BOM,D,23/07/2019
AI0626,VTSCO,LKO,BOM,D,5/7/201918/07/201924/07/2019
AI0626,VTSCP,LKO,BOM,D,4/7/20199/7/2019
AI0626,VTSCS,LKO,BOM,D,1/7/201910/7/201913/07/201916/07/2019
AI0626,VTSCV,LKO,BOM,D,2/7/201919/07/201922/07/2019
AI0627,VTCIF,BOM,NAG,D,25/07/2019
AI0627,VTCIH,BOM,NAG,D,1/7/2019
AI0627,VTEXC,BOM,NAG,D,15/07/2019
AI0627,VTEXF,BOM,NAG,D,22/07/2019
AI0627,VTEXR,BOM,NAG,D,23/07/2019
AI0627,VTEXV,BOM,NAG,D,18/07/2019
AI0627,VTPPF,BOM,NAG,D,8/7/2019
AI0627,VTPPJ,BOM,NAG,D,9/7/2019
AI0627,VTPPO,BOM,NAG,D,6/7/201916/07/2019
AI0627,VTPPV,BOM,NAG,D,11/7/2019
AI0627,VTSCF,BOM,NAG,D,13/07/201930/07/2019
AI0627,VTSCK,BOM,NAG,D,4/7/2019
AI0627,VTSCL,BOM,NAG,D,27/07/2019
AI0627,VTSCO,BOM,NAG,D,20/07/2019
AI0627,VTSCV,BOM,NAG,D,29/07/2019
AI0628,VTCIF,NAG,BOM,D,25/07/2019
AI0628,VTCIH,NAG,BOM,D,1/7/2019
AI0628,VTEXC,NAG,BOM,D,15/07/2019
AI0628,VTEXF,NAG,BOM,D,22/07/2019
AI0628,VTEXR,NAG,BOM,D,23/07/2019
AI0628,VTEXV,NAG,BOM,D,18/07/2019
AI0628,VTPPF,NAG,BOM,D,8/7/2019
AI0628,VTPPJ,NAG,BOM,D,9/7/2019
AI0628,VTPPO,NAG,BOM,D,6/7/201916/07/2019
AI0628,VTPPV,NAG,BOM,D,11/7/2019
AI0628,VTSCF,NAG,BOM,D,13/07/201930/07/2019
AI0628,VTSCK,NAG,BOM,D,4/7/2019
AI0628,VTSCL,NAG,BOM,D,27/07/2019
AI0628,VTSCO,NAG,BOM,D,20/07/2019
AI0628,VTSCV,NAG,BOM,D,29/07/2019
AI0629,VTCID,BOM,NAG,D,12/7/201924/07/2019
AI0629,VTCIF,BOM,NAG,D,14/07/201917/07/2019
AI0629,VTCIG,BOM,NAG,D,1/7/20193/7/201910/7/201925/07/2019
AI0629,VTCIN,BOM,NAG,D,11/7/201921/07/2019
AI0629,VTCIO,BOM,NAG,D,16/07/2019
AI0629,VTCIQ,BOM,NAG,D,13/07/201931/07/2019
AI0629,VTEXG,BOM,NAG,D,8/7/201918/07/201920/07/2019
AI0629,VTEXH,BOM,NAG,D,5/7/20197/7/2019
AI0629,VTEXI,BOM,NAG,D,4/7/2019
AI0629,VTEXJ,BOM,NAG,D,9/7/201928/07/2019
AI0629,VTEXK,BOM,NAG,D,23/07/201930/07/2019
AI0629,VTEXK,NAG,VTZ,D,23/07/2019
AI0629,VTEXK,VTZ,BOM,D,23/07/2019
AI0629,VTEXL,BOM,NAG,D,27/07/2019
AI0629,VTEXM,BOM,NAG,D,19/07/201926/07/2019
AI0629,VTEXS,BOM,NAG,D,2/7/201929/07/2019
AI0629,VTEXV,BOM,NAG,D,6/7/2019
AI0629,VTPPB,BOM,NAG,D,15/07/2019
AI0630,VTCID,NAG,BOM,D,12/7/201924/07/2019
AI0630,VTCIF,NAG,BOM,D,14/07/201917/07/2019
AI0630,VTCIG,GOI,BOM,D,2/7/2019
AI0630,VTCIG,NAG,BOM,D,1/7/20193/7/201910/7/201925/07/2019
AI0630,VTCIN,NAG,BOM,D,11/7/201921/07/2019
AI0630,VTCIO,NAG,BOM,D,16/07/2019
AI0630,VTCIQ,NAG,BOM,D,13/07/201931/07/2019
AI0630,VTEXG,NAG,BOM,D,8/7/201918/07/201920/07/2019
AI0630,VTEXH,NAG,BOM,D,4/7/20195/7/20197/7/2019
AI0630,VTEXI,NAG,BOM,D,4/7/2019
AI0630,VTEXJ,NAG,BOM,D,9/7/201928/07/2019
AI0630,VTEXK,NAG,BOM,D,30/07/2019
AI0630,VTEXL,NAG,BOM,D,27/07/2019
AI0630,VTEXM,NAG,BOM,D,19/07/201926/07/2019
AI0630,VTEXS,NAG,BOM,D,29/07/2019
AI0630,VTEXV,NAG,BOM,D,6/7/2019
AI0630,VTPPB,NAG,BOM,D,15/07/2019
AI0631,VTCIE,BOM,BHO,D,20/07/2019
AI0631,VTCIF,BOM,BHO,D,9/7/2019
AI0631,VTCIG,BOM,BHO,D,6/7/2019
AI0631,VTCIH,BOM,BHO,D,18/07/2019
AI0631,VTCIQ,BOM,BHO,D,16/07/2019
AI0631,VTEXG,BOM,BHO,D,25/07/2019
AI0631,VTEXU,BOM,BHO,D,13/07/2019
AI0631,VTSCK,BOM,BHO,D,4/7/201927/07/2019
AI0631,VTSCO,BOM,BHO,D,1/7/201930/07/2019
AI0631,VTSCS,BOM,BHO,D,11/7/2019
AI0631,VTSCV,BOM,BHO,D,2/7/201923/07/2019
AI0632,VTCIE,BHO,BOM,D,20/07/2019
AI0632,VTCIF,BHO,BOM,D,9/7/2019
AI0632,VTCIG,BHO,BOM,D,6/7/2019
AI0632,VTCIH,BHO,BOM,D,18/07/2019
AI0632,VTCIQ,BHO,BOM,D,16/07/2019
AI0632,VTEXG,BHO,BOM,D,25/07/2019
AI0632,VTEXU,BHO,BOM,D,13/07/2019
AI0632,VTSCK,BHO,BOM,D,4/7/201927/07/2019
AI0632,VTSCO,BHO,BOM,D,1/7/201930/07/2019
AI0632,VTSCS,BHO,BOM,D,11/7/2019
AI0632,VTSCV,BHO,BOM,D,2/7/201923/07/2019
AI0633,VTCIF,BOM,BHO,D,17/07/2019
AI0633,VTPPA,BOM,BHO,D,21/07/2019
AI0633,VTPPL,BOM,BHO,D,29/07/2019
AI0633,VTPPO,BOM,BHO,D,14/07/2019
AI0633,VTSCF,BOM,BHO,D,7/7/2019
AI0633,VTSCL,BOM,BHO,D,8/7/201910/7/2019
AI0633,VTSCM,BOM,BHO,D,24/07/2019
AI0633,VTSCO,BOM,BHO,D,19/07/201926/07/2019
AI0633,VTSCP,BOM,BHO,D,3/7/20195/7/2019
AI0633,VTSCS,BOM,BHO,D,12/7/201915/07/201922/07/2019
AI0633,VTSCV,BOM,BHO,D,1/7/201928/07/201931/07/2019
AI0634,VTCIF,BHO,BOM,D,17/07/2019
AI0634,VTPPA,BHO,BOM,D,21/07/2019
AI0634,VTPPL,BHO,BOM,D,29/07/2019
AI0634,VTPPO,BHO,BOM,D,14/07/2019
AI0634,VTSCF,BHO,BOM,D,7/7/2019
AI0634,VTSCL,BHO,BOM,D,8/7/201910/7/2019
AI0634,VTSCM,BHO,BOM,D,24/07/2019
AI0634,VTSCO,BHO,BOM,D,19/07/201926/07/2019
AI0634,VTSCP,BHO,BOM,D,3/7/20195/7/2019
AI0634,VTSCS,BHO,BOM,D,12/7/201915/07/201922/07/2019
AI0634,VTSCV,BHO,BOM,D,1/7/201928/07/201931/07/2019
AI0635,VTCIM,BOM,IDR,D,30/07/2019
AI0635,VTCIM,IDR,DEL,D,30/07/2019
AI0635,VTSCF,BOM,IDR,D,15/07/201926/07/2019
AI0635,VTSCF,IDR,DEL,D,15/07/201926/07/2019
AI0635,VTSCH,BOM,IDR,D,4/7/201917/07/2019
AI0635,VTSCH,IDR,DEL,D,4/7/201917/07/2019
AI0635,VTSCI,BOM,IDR,D,19/07/201925/07/2019
AI0635,VTSCI,IDR,DEL,D,19/07/201925/07/2019
AI0635,VTSCJ,BOM,IDR,D,1/7/20196/7/201929/07/2019
AI0635,VTSCJ,IDR,DEL,D,1/7/20196/7/201929/07/2019
AI0635,VTSCK,BOM,IDR,D,5/7/20197/7/201911/7/201922/07/201928/07/2019
AI0635,VTSCK,IDR,DEL,D,5/7/20197/7/201911/7/201922/07/201928/07/2019
AI0635,VTSCL,BOM,IDR,D,12/7/201914/07/201921/07/2019
AI0635,VTSCL,IDR,DEL,D,12/7/201914/07/201921/07/2019
AI0635,VTSCM,BOM,IDR,D,16/07/2019
AI0635,VTSCM,IDR,DEL,D,16/07/2019
AI0635,VTSCO,BOM,IDR,D,31/07/2019
AI0635,VTSCO,IDR,DEL,D,31/07/2019
AI0635,VTSCP,BOM,IDR,D,10/7/2019
AI0635,VTSCP,IDR,DEL,D,10/7/2019
AI0635,VTSCS,BOM,IDR,D,9/7/201918/07/2019
AI0635,VTSCS,IDR,DEL,D,9/7/201918/07/2019
AI0635,VTSCV,BOM,IDR,D,3/7/20198/7/201913/07/201920/07/201923/07/201924/07/201927/07/2019
AI0635,VTSCV,IDR,DEL,D,3/7/20198/7/201913/07/201920/07/201923/07/201924/07/201927/07/2019
AI0636,VTCIF,DEL,IDR,D,2/7/2019
AI0636,VTCIF,IDR,BOM,D,2/7/2019
AI0636,VTEDF,DEL,IDR,D,10/7/2019
AI0636,VTEDF,IDR,BOM,D,10/7/2019
AI0636,VTEXV,DEL,IDR,D,22/07/2019
AI0636,VTEXV,IDR,BOM,D,22/07/2019
AI0636,VTSCF,DEL,IDR,D,1/7/20193/7/20194/7/20195/7/201917/07/201918/07/201919/07/201921/07/201925/07/201929/07/201931/07/2019
AI0636,VTSCF,IDR,BOM,D,1/7/20193/7/20194/7/20195/7/201917/07/201918/07/201919/07/201921/07/201925/07/201929/07/201931/07/2019
AI0636,VTSCH,DEL,IDR,D,6/7/20198/7/20199/7/201912/7/201913/07/201915/07/2019
AI0636,VTSCH,IDR,BOM,D,6/7/20198/7/20199/7/201912/7/201913/07/201915/07/2019
AI0636,VTSCI,DEL,IDR,D,20/07/201924/07/2019
AI0636,VTSCI,IDR,BOM,D,20/07/201924/07/2019
AI0636,VTSCJ,DEL,IDR,D,7/7/201911/7/201914/07/201916/07/2019
AI0636,VTSCJ,IDR,BOM,D,7/7/201911/7/201914/07/201916/07/2019
AI0636,VTSCK,DEL,IDR,D,27/07/2019
AI0636,VTSCK,IDR,BOM,D,27/07/2019
AI0636,VTSCM,DEL,IDR,D,26/07/2019
AI0636,VTSCM,IDR,BOM,D,26/07/2019
AI0636,VTSCO,DEL,IDR,D,28/07/201930/07/2019
AI0636,VTSCO,IDR,BOM,D,28/07/201930/07/2019
AI0636,VTSCV,DEL,IDR,D,23/07/2019
AI0636,VTSCV,IDR,BOM,D,23/07/2019
AI0637,VTCIF,DEL,IDR,D,31/07/2019
AI0637,VTCIG,DEL,IDR,D,15/07/2019
AI0637,VTEXH,DEL,IDR,D,17/07/201920/07/201922/07/201924/07/201927/07/201929/07/2019
AI0638,VTCIG,IDR,DEL,D,17/07/2019
AI0638,VTEXH,IDR,DEL,D,20/07/201922/07/201924/07/201927/07/201929/07/201931/07/2019
AI0639,VTCIF,BOM,BLR,D,23/07/2019
AI0639,VTCIQ,BOM,BLR,D,4/7/20195/7/20197/7/20198/7/2019
AI0639,VTEXF,BOM,BLR,D,30/07/2019
AI0639,VTEXI,BOM,BLR,D,9/7/201910/7/2019
AI0639,VTEXJ,BOM,BLR,D,16/07/201924/07/201925/07/2019
AI0639,VTEXN,BOM,BLR,D,1/7/2019
AI0639,VTEXR,BOM,BLR,D,17/07/201918/07/201919/07/201926/07/2019
AI0639,VTEXS,BOM,BLR,D,13/07/201914/07/201915/07/2019
AI0639,VTEXT,BOM,BLR,D,11/7/201920/07/201921/07/201922/07/201927/07/201931/07/2019
AI0639,VTEXU,BOM,BLR,D,2/7/20193/7/2019
AI0639,VTEXV,BOM,BLR,D,28/07/201929/07/2019
AI0640,VTCIQ,BLR,BOM,D,4/7/20195/7/20197/7/20198/7/2019
AI0640,VTEXF,BLR,BOM,D,30/07/2019
AI0640,VTEXI,BLR,BOM,D,9/7/201910/7/2019
AI0640,VTEXJ,BLR,BOM,D,16/07/201924/07/201925/07/2019
AI0640,VTEXN,BLR,BOM,D,1/7/2019
AI0640,VTEXQ,BLR,BOM,D,6/7/2019
AI0640,VTEXR,BLR,BOM,D,18/07/201919/07/201926/07/2019
AI0640,VTEXS,BLR,BOM,D,13/07/201914/07/201915/07/2019
AI0640,VTEXT,BLR,BOM,D,11/7/201920/07/201921/07/201922/07/201923/07/201927/07/201931/07/2019
AI0640,VTEXU,BLR,BOM,D,2/7/20193/7/2019
AI0640,VTEXV,BLR,BOM,D,17/07/201928/07/201929/07/2019
AI0643,VTCID,BOM,UDR,D,12/7/2019
AI0643,VTCIE,BOM,UDR,D,1/7/20192/7/2019
AI0643,VTCIF,BOM,UDR,D,14/07/201917/07/2019
AI0643,VTCIG,BOM,UDR,D,3/7/20196/7/201910/7/2019
AI0643,VTCIN,BOM,UDR,D,21/07/2019
AI0643,VTCIO,BOM,UDR,D,16/07/2019
AI0643,VTCIQ,BOM,UDR,D,13/07/201923/07/2019
AI0643,VTEXF,BOM,UDR,D,4/7/2019
AI0643,VTEXG,BOM,UDR,D,8/7/201915/07/201918/07/201920/07/201925/07/2019
AI0643,VTEXH,BOM,UDR,D,5/7/20197/7/2019
AI0643,VTEXI,BOM,UDR,D,26/07/2019
AI0643,VTEXJ,BOM,UDR,D,9/7/201928/07/2019
AI0643,VTEXK,BOM,UDR,D,30/07/2019
AI0643,VTEXL,BOM,UDR,D,27/07/2019
AI0643,VTEXM,BOM,UDR,D,19/07/2019
AI0643,VTEXS,BOM,UDR,D,29/07/2019
AI0643,VTEXU,BOM,UDR,D,11/7/2019
AI0643,VTPPA,BOM,UDR,D,22/07/2019
AI0643,VTPPM,BOM,UDR,D,24/07/2019
AI0643,VTSCK,BOM,UDR,D,31/07/2019
AI0644,VTCID,UDR,BOM,D,12/7/2019
AI0644,VTCIE,UDR,BOM,D,1/7/20192/7/2019
AI0644,VTCIF,UDR,BOM,D,17/07/2019
AI0644,VTCIG,UDR,BOM,D,3/7/20196/7/201910/7/2019
AI0644,VTCIO,UDR,BOM,D,16/07/2019
AI0644,VTCIQ,UDR,BOM,D,13/07/201923/07/2019
AI0644,VTEXF,UDR,BOM,D,4/7/2019
AI0644,VTEXG,UDR,BOM,D,8/7/201915/07/201918/07/201920/07/201925/07/2019
AI0644,VTEXH,UDR,BOM,D,5/7/20197/7/2019
AI0644,VTEXJ,UDR,BOM,D,9/7/201928/07/2019
AI0644,VTEXL,UDR,BOM,D,27/07/2019
AI0644,VTEXM,UDR,BOM,D,19/07/2019
AI0644,VTEXS,UDR,BOM,D,29/07/2019
AI0644,VTEXU,UDR,BOM,D,11/7/2019
AI0644,VTPPA,UDR,BOM,D,22/07/2019
AI0644,VTPPM,UDR,BOM,D,24/07/2019
AI0644,VTSCK,UDR,BOM,D,31/07/2019
AI0645,VTCIE,BOM,JDH,D,1/7/2019
AI0645,VTCIF,BOM,JDH,D,17/07/2019
AI0645,VTCIG,BOM,JDH,D,3/7/201910/7/2019
AI0645,VTCIH,BOM,JDH,D,15/07/2019
AI0645,VTCIN,BOM,JDH,D,12/7/2019
AI0645,VTCIO,BOM,JDH,D,8/7/2019
AI0645,VTEXF,BOM,JDH,D,14/07/201919/07/2019
AI0645,VTEXH,BOM,JDH,D,5/7/2019
AI0645,VTEXI,BOM,JDH,D,26/07/2019
AI0645,VTEXK,BOM,JDH,D,7/7/2019
AI0645,VTEXL,BOM,JDH,D,28/07/2019
AI0645,VTEXS,BOM,JDH,D,29/07/2019
AI0645,VTPPA,BOM,JDH,D,22/07/2019
