Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0125,2019-04-12,,BOM,FRA,,,,,,,,,,,0,17,237,160,84,10,4,,,6454.0,,,,,,,0,0,4,D
AI0125,2019-04-23,,BOM,FRA,,,,,,,,,,,0,14,231,172,63,10,0,,,6594.0,,,,,,,0,0,1,D
AI0126,2019-04-05,,ORD,DEL,,,,,,,,,,,3,19,134,107,39,10,3,,,4731.0,,,,,,,0,2,2,I
AI0126,2019-04-13,,ORD,DEL,,,,,,,,,,,4,29,290,209,96,18,9,,,9547.0,,,,,,,0,0,4,I
AI0126,2019-04-14,,ORD,DEL,,,,,,,,,,,0,21,167,120,67,1,3,,,6084.0,,,,,,,0,2,5,I
AI0126,2019-04-16,,ORD,DEL,,,,,,,,,,,0,0,0,0,0,0,0,,,0.0,,,,,,,0,0,0,I
AI0126,2019-04-25,,ORD,DEL,,,,,,,,,,,0,9,156,105,56,4,4,,,5495.0,,,,,,,0,0,3,I
AI0127,2019-04-06,,DEL,ORD,,,,,,,,,,,2,27,246,198,54,23,8,,,0.0,0.0,0.0,0.0,,,,0,0,2,D
AI0127,2019-04-14,,DEL,ORD,,,,,,,,,,,3,25,256,216,51,17,8,,,10499.0,0.0,0.0,0.0,,,,0,0,3,D
AI0127,2019-04-15,,DEL,ORD,,,,,,,,,,,0,23,239,192,55,15,12,,,0.0,0.0,0.0,0.0,,,,0,0,4,D
AI0127,2019-04-26,,HYD,DEL,,,,,,,,,,,0,15,164,127,48,4,2,,,1280.0,,,,,,,0,6,3,D
AI0142,2019-04-05,,CDG,DEL,,,,,,,,,,,0,18,204,171,38,13,0,,,4453.0,,,,,,,0,1,0,I
AI0142,2019-04-13,,CDG,DEL,,,,,,,,,,,0,18,217,174,54,7,3,,,4415.0,,,,,,,0,0,1,I
AI0142,2019-04-14,,CDG,DEL,,,,,,,,,,,0,16,205,165,54,2,1,,,5010.0,,,,,,,0,2,0,I
AI0142,2019-04-15,,CDG,DEL,,,,,,,,,,,0,7,194,143,50,8,2,,,,,,,,,,0,0,0,I
AI0142,2019-04-15,,CDG,MAA,,,,,,,,,,,0,0,38,30,7,1,3,,,,,,,,,,0,0,0,I
AI0142,2019-04-16,,CDG,DEL,,,,,,,,,,,0,10,197,128,73,6,2,,,,,,,,,,0,0,0,I
AI0142,2019-04-16,,CDG,MAA,,,,,,,,,,,0,0,20,13,6,1,0,,,,,,,,,,0,0,0,I
AI0142,2019-04-17,,CDG,DEL,,,,,,,,,,,0,3,187,144,37,9,3,,,,,,,,,,0,0,0,I
AI0142,2019-04-17,,CDG,MAA,,,,,,,,,,,0,0,24,17,6,1,0,,,,,,,,,,0,0,0,I
AI0143,2019-04-27,,DEL,CDG,,,,,,,,,,,0,15,105,97,20,3,0,,,2616.0,,,,,,,0,1,0,D
AI0143,2019-04-27,,MAA,DEL,,,,,,,,,,,0,11,168,111,55,13,3,,,754.0,,,,,,,0,0,0,D
AI0144,2019-04-05,,EWR,BOM,,,,,,,,,,,1,25,169,156,30,9,5,,,6847.0,,,,,,,0,1,2,I
AI0144,2019-04-11,,EWR,BOM,,,,,,,,,,,0,22,237,213,34,12,7,,,,,,,,,,0,3,11,I
AI0154,2019-04-05,,VIE,DEL,,,,,,,,,,,0,14,215,152,58,19,3,,,6046.0,,,,,,,0,0,0,I
AI0154,2019-04-07,,VIE,DEL,,,,,,,,,,,0,12,171,123,54,6,1,,,3196.0,,,,,,,0,3,0,I
AI0154,2019-04-14,,VIE,DEL,,,,,,,,,,,0,16,225,165,72,4,1,,,4910.0,,,,,,,0,3,0,I
AI0154,2019-04-26,,VIE,DEL,,,,,,,,,,,0,11,181,120,66,6,3,,,4146.0,,,,,,,0,0,1,I
AI0156,2019-04-03,,DEL,GOI,,,,,,,,,,,0,1,157,129,25,4,1,,,1819.0,,,,,,,0,0,1,D
AI0156,2019-04-20,,DEL,GOI,,,,,,,,,,,0,6,158,92,60,12,2,,,2321.0,,,,,,,0,3,0,D
AI0156,2019-04-25,,DEL,GOI,,,,,,,,,,,0,7,167,144,30,0,0,,,1933.0,,,,,,,0,0,6,D
AI0158,2019-04-18,,CPH,DEL,,,,,,,,,,,0,8,243,0,0,0,0,,,,,,,,,,0,0,5,I
AI0161,2019-04-06,,DEL,LHR,,,,,,,,,,,0,18,238,163,88,5,2,,,7701.0,,,,,,,0,0,2,D
AI0168,2019-04-14,,ARN,DEL,,,,,,,,,,,0,19,241,0,0,0,0,,,,,,,,,,0,2,0,I
AI0168,2019-04-17,,ARN,DEL,,,,,,,,,,,0,2,235,0,0,0,0,,,,,,,,,,0,1,1,I
AI0171,2019-04-14,,AMD,LHR,,,,,,,,,,,0,12,238,140,101,9,7,,,10099.0,,,,,,,0,0,1,D
AI0171,2019-04-15,,AMD,LHR,,,,,,,,,,,0,18,237,123,114,18,5,,,10581.0,,,,,,,0,0,0,D
AI0173,2019-04-06,,DEL,SFO,,,,,,,,,,,4,30,165,154,40,5,5,,,6269.0,0.0,0.0,0.0,,,,0,0,2,D
AI0173,2019-04-14,,DEL,SFO,,,,,,,,,,,2,27,178,144,51,12,8,,,6906.0,0.0,0.0,0.0,,,,0,0,3,D
AI0173,2019-04-15,,DEL,SFO,,,,,,,,,,,1,28,189,170,40,8,2,,,7515.0,0.0,0.0,0.0,,,,0,0,10,D
AI0173,2019-04-24,,BLR,DEL,,,,,,,,,,,0,10,139,103,37,9,0,,,,,,,,,,0,1,1,D
AI0173,2019-04-27,,BLR,DEL,,,,,,,,,,,0,4,86,54,24,12,0,,,2321.0,,,,,,,0,0,0,D
AI0173,2019-04-28,,DEL,SFO,,,,,,,,,,,3,31,167,147,40,14,3,,,6681.0,,,,,,,0,0,6,D
AI0174,2019-04-27,,SFO,DEL,,,,,,,,,,,0,13,101,95,18,1,1,,,3527.0,,,,,,,0,2,2,I
AI0177,2019-04-06,,BLR,LHR,,,,,,,,,,,0,16,230,126,93,27,3,,,7133.0,,,,,,,0,0,0,D
AI0191,2019-04-13,,BOM,EWR,,,,,,,,,,,4,25,231,192,54,14,1,,,10033.0,906.0,0.0,0.0,,,,1,0,8,D
AI0191,2019-04-14,,BOM,EWR,,,,,,,,,,,4,25,241,192,66,12,3,,,10812.0,0.0,0.0,0.0,,,,1,0,4,D
AI0191,2019-04-15,,BOM,EWR,,,,,,,,,,,4,23,262,201,73,15,2,,,10558.0,0.0,0.0,0.0,,,,1,0,8,D
AI0191,2019-04-24,,DEL,BOM,,,,,,,,,,,0,32,259,229,58,4,1,,,4086.0,,,,,,,0,7,5,D
AI0213,2019-04-03,,DEL,KTM,,,,,,,,,,,0,0,165,104,54,7,0,,,2361.0,,,,,,,0,0,0,D
AI0213,2019-04-04,,DEL,KTM,,,,,,,,,,,0,0,174,104,60,10,1,,,2475.0,,,,,,,0,0,1,D
AI0213,2019-04-19,,DEL,KTM,,,,,,,,,,,0,0,173,103,66,4,1,,,2177.0,,,,,,,0,0,4,D
AI0214,2019-04-02,,KTM,DEL,,,,,,,,,,,0,0,166,134,30,2,1,,,2200.0,,,,,,,0,0,1,I
AI0214,2019-04-03,,KTM,DEL,,,,,,,,,,,0,0,176,105,69,2,0,,,2537.0,,,,,,,0,0,3,I
AI0214,2019-04-04,,KTM,DEL,,,,,,,,,,,0,0,173,145,24,4,1,,,2224.0,,,,,,,0,0,0,I
AI0214,2019-04-05,,KTM,DEL,,,,,,,,,,,0,0,156,111,44,1,1,,,2345.0,,,,,,,0,0,0,I
